company_id,organization_name,hq_country,latitude,longitude,founded_year,b2b,hub_binary,number_of_founders,female_founder,energy,information_technology,materials,industrials,consumer_discretionary,consumer_staples,health_care,financials,communication_services,utilities,real_estate,other,grant_before_seed,angel_round_binary,first_seed_round_year,number_seed_rounds,number_seed_investors,one_seed_investor_binary,pre_seed,follow_on_investor,low_seed_funding,high_seed_funding,duration_seed_stage,all_homecountry_investors_in_seed_binary,regional_seed_investor_binary,regional_seed_investor_institutional_binary,city_seed_investor_binary,lead_investor_in_seed,accelerator_seed_investor_binary,incubator_seed_investor_binary,micro_vc_seed_investor_binary,corporate_venture_capital_seed_investor_binary,angel_group_seed_investor_binary,angel_seed_investor_binary,university_program_seed_investor_binary,entrepreneurship_program_seed_investor_binary,family_investment_office_seed_investor_binary,us_investor_binary,gdp,top_university,exit_binary,post_seed_success,success
004830,Doppio Games,Portugal,38.7917383,-9.1918696,2018,0,True,2,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,2019.0,1,13,False,False,False,False,False,0.0,False,True,True,True,True,False,False,False,True,False,True,False,False,False,True,2.94628244,False,True,False,True
004834,Replai,Portugal,38.7917383,-9.1918696,2019,1,True,2,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2020.0,2,15,False,True,False,False,True,15.6,False,True,True,True,True,False,False,True,True,False,True,False,True,False,True,2.745684796,False,False,False,False
004835,BSIM Therapeutics,Portugal,40.2111931,-8.4294632,2011,1,False,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2012.0,2,2,False,True,False,False,False,56.4,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,-1.713527451,False,False,False,False
004836,Flowco,Portugal,38.7917383,-9.1918696,2018,1,True,4,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,2020.0,1,1,True,False,False,True,False,0.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,2.94628244,False,False,False,False
004837,Shiptimize,Portugal,38.7077507,-9.1365919,2017,1,True,2,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,2018.0,2,2,False,False,False,False,False,12.2,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,3.314720564,False,False,False,False
004838,beamian,Portugal,38.7917383,-9.1918696,2019,1,True,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,2019.0,2,1,True,True,False,False,False,0.5,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,2.745684796,False,False,False,False
004839,BioMimetx,Portugal,40.3461879,-8.5940128,2013,1,False,3,True,True,False,True,True,False,False,True,False,False,True,False,False,False,False,2014.0,3,5,False,False,True,False,False,105.1,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,-0.984106569,False,False,False,False
004841,BestHealth4u,Portugal,41.5510583,-8.4280045,2017,1,False,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2020.0,1,1,True,False,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.314720564,False,False,False,False
004843,GuestU,Portugal,38.7077507,-9.1365919,2014,0,True,2,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,2014.0,3,4,False,False,True,False,False,38.1,False,True,True,True,True,True,True,False,False,False,False,False,False,False,True,0.741391417,False,True,False,True
004845,Betmarkets,Portugal,38.7917383,-9.1918696,2018,0,True,2,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,2018.0,1,2,False,True,False,True,False,0.0,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,2.94628244,False,False,False,False
004846,FASTinov,Portugal,41.1806814,-8.6821998,2013,1,False,2,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,2015.0,1,2,False,False,False,False,False,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.984106569,False,False,False,False
004847,Codavel,Portugal,38.7917383,-9.1918696,2018,1,True,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2018.0,3,4,False,True,True,False,False,38.5,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,2.94628244,False,False,False,False
004849,Perceive3D,Portugal,40.2111931,-8.4294632,2013,1,False,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2013.0,1,1,True,False,False,False,False,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.984106569,False,False,False,False
004850,Vertequip,Portugal,40.3587164,-7.8155478,2011,1,False,1,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,2014.0,2,4,False,False,False,False,False,47.7,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,-1.713527451,False,False,False,False
004853,Live Electric Tours,Portugal,38.7077507,-9.1365919,2017,0,True,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2018.0,1,2,False,False,False,False,False,0.0,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,3.314720564,False,False,False,False
004858,Watgrid,Portugal,40.640496,-8.6537841,2014,1,False,2,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,2015.0,2,2,False,False,False,True,False,16.0,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,0.741391417,False,False,False,False
004860,NU-RISE LDA,Portugal,40.640496,-8.6537841,2015,1,False,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,2015.0,2,3,False,False,False,True,False,65.4,True,True,True,True,False,False,False,True,False,True,True,False,False,False,False,1.589798029,False,False,False,False
004862,ablute_,Portugal,38.7917383,-9.1918696,2019,1,True,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2020.0,2,1,True,True,False,True,False,7.2,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,2.745684796,False,False,False,False
004865,eSolidar,Portugal,41.5510583,-8.4280045,2012,1,False,3,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,2013.0,3,4,False,False,True,False,False,36.8,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,-4.050902656,False,False,False,False
004867,Rnters,Portugal,38.7077507,-9.1365919,2016,1,True,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2020.0,1,2,False,True,False,True,False,0.0,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,2.004141286,False,False,False,False
004870,Followistic,Portugal,41.5510583,-8.4280045,2019,1,False,3,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2019.0,2,2,False,True,False,False,False,6.5,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,2.745684796,False,False,False,False
004873,Redcatpig Studio,Portugal,38.6593167,-27.2195578,2019,0,False,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2020.0,1,2,False,True,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.745684796,False,False,False,False
004874,AQVA MORE,Portugal,38.6925777,-9.3123076,2018,1,True,2,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,2020.0,1,1,True,False,False,True,False,0.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,2.94628244,False,False,False,False
004881,MUB cargo,Portugal,41.5510583,-8.4280045,2016,0,False,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2018.0,1,2,False,False,False,False,False,0.0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,2.004141286,False,False,False,False
004883,CBR Genomics,Portugal,40.3461879,-8.5940128,2012,1,False,4,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2013.0,1,2,False,False,False,False,False,0.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,-4.050902656,False,False,True,True
004885,iClio,Portugal,40.2111931,-8.4294632,2009,1,False,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2014.0,3,2,False,False,True,False,False,41.6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-3.12207826,False,False,False,False
004886,"PETAPILOT, S.A.",Portugal,41.1806814,-8.6821998,2014,1,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2015.0,1,1,True,False,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.741391417,False,True,True,True
004889,Follow Inspiration,Portugal,41.2373456,-8.6299982,2012,1,False,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2015.0,1,1,True,False,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-4.050902656,False,False,False,False
004890,Pharma 73,Portugal,38.7077507,-9.1365919,2011,1,True,1,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,2016.0,1,1,True,False,False,False,False,0.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,-1.713527451,False,True,False,True
004893,We Can Charge,Portugal,41.5510583,-8.4280045,2018,1,False,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2020.0,1,1,True,True,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.94628244,False,False,False,False
004898,Heaboo,Portugal,40.640496,-8.6537841,2015,1,False,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2020.0,1,1,True,False,False,True,False,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.589798029,False,False,False,False
004904,Logical Safety,Portugal,39.7437902,-8.8071119,2017,1,False,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2019.0,1,1,True,False,False,False,False,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3.314720564,False,False,False,False
004905,Ccrave,Portugal,38.7077507,-9.1365919,2020,0,True,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2020.0,1,1,True,False,False,True,False,0.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,-8.204632012,False,False,False,False
004908,FastCompChem,Portugal,40.2804021,-7.504191,2019,1,False,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,2020.0,1,1,True,False,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.745684796,False,False,False,False
004909,Codeplace,Portugal,38.7077507,-9.1365919,2014,1,True,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2015.0,1,1,True,False,False,False,False,0.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,0.741391417,False,True,False,True
004913,United Boutiques,Portugal,40.2111931,-8.4294632,2019,0,False,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2020.0,1,1,True,False,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.745684796,False,False,False,False
004918,Citycheck,Portugal,38.5707742,-7.9092808,2018,0,False,2,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,2018.0,2,2,False,True,True,True,False,3.9,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,2.94628244,False,False,False,False
004920,Mobiag,Portugal,38.7077507,-9.1365919,2011,1,True,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2016.0,1,1,True,True,False,True,False,0.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,-1.713527451,False,False,False,False
004921,Magnomics,Portugal,40.3461879,-8.5940128,2013,1,False,5,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2014.0,4,4,False,False,True,False,False,33.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.984106569,False,False,False,False
004922,HealthyRoad,Portugal,38.7917383,-9.1918696,2013,1,True,3,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,2016.0,2,2,False,False,True,True,False,12.2,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,-0.984106569,False,False,False,False
004923,Watt IS,Portugal,39.0930856,-9.260741,2012,1,False,1,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,2016.0,2,2,False,False,False,True,False,3.4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-4.050902656,False,False,False,False
004924,Biomode,Portugal,41.5510583,-8.4280045,2010,1,False,3,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2010.0,1,1,True,False,False,False,False,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.737624528,False,False,True,True
